day,time,address,district,accident_type,age,gender,suspect_vehicle,lat,long
Wednesday,Afternoon,taman sudiang indah,biringkanaya,TL,NOV,LK,R2,-5.091304,119.5263867
Saturday,Morning,urip sumuharjo,panakkukang,TL,NOV,LK,R2,-5.1348243,119.4316818
Saturday,Afternoon,onta lama,mamajang,TK,adult,LK,R4,-5.1572318,119.4206192
Sunday,Afternoon,bandang,bontoala,TM,adult,LK,R2,-5.1329092,119.4213666
Thursday,Evening,pajaiang,biringkanaya,TM,adolescent,LK,R2,-5.1072138,119.5214542
Saturday,Evening,perintis kemerdekaan,biringkanaya,TK,adult,NOV,R2,-5.0876472,119.5188217
Saturday,Afternoon,perintis kemerdekaan,tamalanrea,TM,child,LK,R2,-5.1257155,119.5040112
Sunday,Afternoon,pannampu,tallo,TK,adolescent,LK,R2,-5.117704,119.431457
Friday,Morning,metro tanjung bunga,tamalate,TK,adult,PR,R4,-5.1661576,119.3917443
Monday,Morning,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R4,-5.1257155,119.5040112
Saturday,Afternoon,keindahan i,biringkanaya,TK,adolescent,LK,R2,-5.1358981,119.5186684
Tuesday,Evening,gunung bawakaraeng,bontoala,TK,adult,LK,R2,-5.1349865,119.425356
Saturday,Morning,cendrawasih,mariso,TK,adolescent,LK,R2,-5.1563543,119.412237
Wednesday,Afternoon,perintis kemerdekaan,biringkanaya,TL,NOV,NOV,R4,-5.0876472,119.5188217
Wednesday,Morning,perintis kemerdekaan,biringkanaya,TK,adult,LK,R4,-5.0876472,119.5188217
Monday,Evening,pengayoman,panakkukang,TL,NOV,NOV,R4,-5.1585975,119.4418718
Wednesday,Morning,andi mappaodang,tamalate,TK,adolescent,LK,R4,-5.1732205,119.4158686
Thursday,Morning,tamangapa raya,manggala,TL,NOV,NOV,R6,-5.1767373,119.4843844
Thursday,Morning,perintis kemerdekaan,biringkanaya,TL,NOV,LK,R2,-5.0876472,119.5188217
Thursday,Afternoon,gunung bawakaraeng,bontoala,TL,NOV,NOV,R2,-5.1349865,119.425356
Thursday,Evening,kumala,tamalate,TL,NOV,NOV,R4,-5.1751691,119.4167077
Thursday,Evening,andi tonro,tamalate,TL,NOV,LK,R2,-5.1725621,119.4203633
Friday,Morning,boulevard,panakkukang,TK,adult,LK,R2,-5.1560473,119.4419658
Thursday,Afternoon,perintis kemerdekaan,biringkanaya,TK,adult,NOV,R6,-5.0876472,119.5188217
Friday,Evening,sultan alauddin,rappocini,TK,adolescent,LK,R4,-5.1847014,119.4408542
Friday,Afternoon,gunung latimojong,makassar,TK,adolescent,NOV,R4,-5.1405404,119.4208275
Sunday,Afternoon,landak,mamajang,TK,adult,PR,R2,-5.1621578,119.4187211
Sunday,Afternoon,tol reformasi,tallo,T,child,LK,R4,-5.1105854,119.4355002
Friday,Evening,bungaejaya,bontoala,TM,adolescent,LK,R2,-5.1213977,119.4201828
Saturday,Morning,dokter leimena,panakkukang,TL,NOV,LK,R2,-5.1499481,119.4710365
Saturday,Afternoon,sultan alauddin,rappocini,TK,adolescent,LK,R4,-5.1847014,119.4408542
Sunday,Morning,rappocini raya,rappocini,TL,NOV,LK,R2,-5.1525914,119.4258648
Friday,Night,veteran selatan,mamajang,TK,adolescent,LK,R2,-5.1671547,119.419923
Saturday,Morning,metro tanjung bunga,tamalate,TL,NOV,NOV,R4,-5.1661576,119.3917443
Monday,Night,tamalate i,rappocini,TK,adult,LK,R2,-5.1675882,119.4479146
Monday,Afternoon,poros bumi tamalanrea permai,biringkanaya,TK,adolescent,LK,R2,-5.1292241,119.5229965
Tuesday,Evening,veteran selatan,mamajang,TL,NOV,LK,R2,-5.1671547,119.419923
Wednesday,Afternoon,sultan alauddin,tamalate,TM,adolescent,LK,R2,-5.1682127,119.4209944
Wednesday,Afternoon,perintis kemerdekaan,biringkanaya,TM,adolescent,LK,R2,-5.0876472,119.5188217
Wednesday,Afternoon,sungai saddang,makassar,TK,adult,NOV,R4,-5.1468498,119.4249901
Friday,Night,sungai walanae,makassar,LL,adolescent,LK,R2,-5.1477926,119.4238128
Friday,Night,tamalanrea raya,tamalanrea,TK,adolescent,LK,R2,-5.1377395,119.5159278
Thursday,Afternoon,profesor abdurrahman basalamah,panakkukang,TM,adolescent,LK,R2,-5.1458615,119.4485812
Wednesday,Evening,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R2,-5.1257155,119.5040112
Saturday,Morning,yusuf,rappocini,TK,adult,LK,R4,-5.1909841,119.4520973
Saturday,Evening,bakung,biringkanaya,TM,adult,NOV,R2,-5.0875939,119.5334226
Saturday,Morning,mallombassang,tamalate,TL,NOV,LK,R2,-5.1776493,119.4169322
Thursday,Evening,gunung latimojong,makassar,TK,adult,NOV,R4,-5.1405404,119.4208275
Friday,Afternoon,urip sumuharjo,panakkukang,TM,adult,LK,R4,-5.1348243,119.4316818
Saturday,Evening,baruga raya,manggala,TL,NOV,PR,R2,-5.1575692,119.4861494
Sunday,Night,perintis kemerdekaan,biringkanaya,TK,adult,PR,R2,-5.0876472,119.5188217
Saturday,Night,mesjid raya,bontoala,TK,adolescent,NOV,R2,-5.1311012,119.4235275
Monday,Afternoon,veteran utara,bontoala,TK,adult,NOV,R2,-5.1407973,119.4239945
Monday,Evening,manggala raya,manggala,TK,adolescent,LK,R2,-5.1679746,119.4977559
Wednesday,Morning,insinyur sutami,biringkanaya,TK,adolescent,NOV,R4,-5.0680439,119.524519
Tuesday,Night,onta lama,mamajang,TL,NOV,NOV,R4,-5.1572318,119.4206192
Wednesday,Night,aroepala,rappocini,TK,adult,NOV,R6,-5.1748451,119.4557027
Wednesday,Night,perintis kemerdekaan,tamalanrea,TK,adult,NOV,R2,-5.1257155,119.5040112
Sunday,Night,gunung bawakaraeng,ujung pandang,TK,adolescent,LK,R2,-5.135514,119.4179481
Saturday,Night,urip sumuharjo,panakkukang,TK,adult,LK,R2,-5.1348243,119.4316818
Tuesday,Evening,rajawali,mariso,TK,adolescent,LK,R2,-5.1538312,119.4108745
Friday,Afternoon,daeng tata raya i,tamalate,TK,child,LK,R2,-5.1850019,119.423432
Thursday,Afternoon,landak baru vii,rappocini,TM,adult,LK,R4,-5.1622337,119.4280264
Thursday,Afternoon,skarda n1,rappocini,TL,NOV,PR,R2,-5.1758621,119.4438685
Friday,Afternoon,dokter leimena,panakkukang,TK,adult,LK,R4,-5.1499481,119.4710365
Thursday,Afternoon,perumahan dosen unhas,tamalanrea,TK,adult,LK,R4,-5.140492,119.4941367
Wednesday,Evening,veteran selatan,mamajang,TL,NOV,LK,R2,-5.1671547,119.419923
Sunday,Night,andi djemma,mamajang,TK,adolescent,NOV,R4,-5.1631545,119.422398
Friday,Night,urip sumuharjo,panakkukang,TL,NOV,NOV,R2,-5.1348243,119.4316818
Sunday,Night,kajoalalido,ujung pandang,TK,adult,LK,R2,-5.1349231,119.4105422
Friday,Night,tanggul patompo,tamalate,TL,NOV,PR,R2,-5.1817678,119.4094415
Thursday,Afternoon,boulevard,panakkukang,TK,adolescent,PR,R4,-5.1560473,119.4419658
Wednesday,Night,boulevard,panakkukang,TK,adult,PR,R4,-5.1560473,119.4419658
Friday,Afternoon,batua raya,panakkukang,TL,NOV,LK,R2,-5.1550374,119.4579475
Monday,Evening,pongtiku,bontoala,TK,NOV,LK,R2,-5.1307666,119.4302141
Sunday,Afternoon,sultan alauddin,rappocini,TK,adult,PR,R4,-5.1847014,119.4408542
Sunday,Evening,galangan kapal,tallo,TK,adult,LK,R2,-5.112275,119.4309818
Monday,Night,tamangapa raya,manggala,TK,NOV,NOV,R4,-5.1767373,119.4843844
Monday,Afternoon,sultan alauddin,rappocini,TK,adult,NOV,R2,-5.1847014,119.4408542
Tuesday,Afternoon,tamangapa raya,manggala,TK,adolescent,NOV,R6,-5.1767373,119.4843844
Tuesday,Afternoon,gunung lokon,ujung pandang,TL,NOV,NOV,R4,-5.1379043,119.4184645
Monday,Afternoon,kumala ii selatan,tamalate,TK,adult,LK,R2,-5.1742308,119.4198237
Tuesday,Afternoon,pendidikan,rappocini,TK,adolescent,LK,R2,-5.1753576,119.4381878
Tuesday,Morning,insinyur sutami,tamalanrea,TL,NOV,PR,R2,-5.0811953,119.5000284
Wednesday,Morning,urip sumuharjo,panakkukang,TK,adult,lk,R4,-5.1348243,119.4316818
Wednesday,Evening,veteran utara,makassar,TL,NOV,NOV,R4,-5.1391986,119.4233018
Monday,Night,manuruki,tamalate,TK,adolescent,LK,R4,-5.1764806,119.4291269
Saturday,Evening,nipa nipa,manggala,TL,NOV,LK,R2,-5.1624763,119.5003181
Tuesday,Night,antang raya,manggala,TK,adolescent,PR,R6,-5.1664795,119.478882
Monday,Night,tamangapa raya,manggala,TL,NOV,NOV,R2,-5.1767373,119.4843844
Wednesday,Afternoon,sungai cerekang,bontoala,TL,NOV,LK,R2,-5.1336434,119.417299
Sunday,Afternoon,sam ratulangi,mariso,TK,adult,LK,R4,-5.161255,119.4173574
Tuesday,Evening,boulevard,panakkukang,TM,adult,LK,R4,-5.1560473,119.4419658
Thursday,Night,perintis kemerdekaan,tamalanrea,TK,adult,LK,R6,-5.1257155,119.5040112
Thursday,Night,perintis kemerdekaan,biringkanaya,TK,adult,NOV,R4,-5.0876472,119.5188217
Thursday,Night,urip sumuharjo,bontoala,TL,NOV,LK,R2,-5.1348243,119.4316818
Friday,Afternoon,pannampu,tallo,TK,adolescent,PR,R3,-5.117704,119.431457
Thursday,Morning,profesor abdurrahman basalamah,panakkukang,TL,NOV,NOV,R4,-5.1458615,119.4485812
Thursday,Evening,antang raya,manggala,TL,NOV,NOV,R4,-5.1664795,119.478882
Saturday,Afternoon,annuang,makassar,TL,NOV,LK,R2,-5.1540478,119.4230574
Friday,Afternoon,andalas,bontoala,TK,adult,LK,R4,-5.1268592,119.4185753
Saturday,Morning,sudirman,ujung pandang,TK,adolescent,LK,R2,-5.1410352,119.4146664
Sunday,Afternoon,sam ratulangi,mamajang,TK,adult,LK,R4,-5.1610298,119.4173875
Saturday,Afternoon,veteran selatan,makassar,TK,adolescent,NOV,R2,-5.1673416,119.4198624
Friday,Morning,taman sudiang indah,biringkanaya,TL,NOV,LK,R2,-5.091304,119.5263867
Friday,Afternoon,sanrangan,biringkanaya,TK,adolescent,LK,R2,-5.1063304,119.5203592
Thursday,Evening,veteran utara,makassar,TL,NOV,NOV,R2,-5.1391986,119.4233018
Friday,Afternoon,andi pangerang pettarani,panakkukang,TM,adult,NOV,R4,-5.1521953,119.4374749
Friday,Evening,wijaya kusuma,rappocini,TL,NOV,NOV,R2,-5.1598538,119.4267116
Saturday,Night,toddopuli raya,panakkukang,TK,adolescent,LK,R2,-5.1642922,119.4514556
Saturday,Morning,inspeksi kanal,manggala,TM,adult,LK,R2,-5.1629569,119.4677618
Monday,Morning,tol reformasi,panakkukang,TK,adult,LK,R4,-5.1357253,119.4399835
Thursday,Night,perintis kemerdekaan,tamalanrea,TL,NOV,PR,R2,-5.1257155,119.5040112
Monday,Evening,paccerakkang,biringkanaya,TL,NOV,LK,R2,-5.1130349,119.5128407
Friday,Morning,tanggul patompo,tamalate,TL,NOV,LK,R2,-5.1817678,119.4094415
Tuesday,Morning,monginsidi,makassar,TM,adult,NOV,R2,-5.1479402,119.4186723
Tuesday,Afternoon,urip sumuharjo,panakkukang,TL,NOV,NOV,R4,-5.1348243,119.4316818
Wednesday,Night,perintis kemerdekaan,biringkanaya,TK,adolescent,LK,R2,-5.0876472,119.5188217
Monday,Afternoon,insinyur sutami,biringkanaya,TK,adult,LK,R4,-5.0680439,119.524519
Monday,Afternoon,kapasa raya,tamalanrea,TK,adult,LK,R4,-5.0890215,119.4820631
Tuesday,Afternoon,perintis kemerdekaan,biringkanaya,TK,adult,LK,R6,-5.0876472,119.5188217
Wednesday,Morning,onta lama,mamajang,TL,NOV,NOV,R4,-5.1572318,119.4206192
Wednesday,Afternoon,perintis kemerdekaan,biringkanaya,TK,adult,PR,R4,-5.0876472,119.5188217
Wednesday,Morning,perintis kemerdekaan,tamalanrea,TM,adult,LK,R4,-5.1257155,119.5040112
Wednesday,Night,pongtiku,bontoala,TK,adolescent,LK,R2,-5.1307666,119.4302141
Thursday,Afternoon,daeng tata raya i,tamalate,TM,adult,LK,R2,-5.1850019,119.423432
Monday,Morning,nuri,mariso,TL,NOV,LK,R2,-5.1613624,119.4092236
Thursday,Morning,meranti,panakkukang,TL,NOV,LK,R3,-5.1587395,119.454347
Thursday,Morning,perintis kemerdekaan,biringkanaya,LL,adult,NOV,R6,-5.0876472,119.5188217
Thursday,Afternoon,perintis kemerdekaan,biringkanaya,TM,adolescent,LK,R2,-5.0876472,119.5188217
Friday,Morning,sultan alauddin,rappocini,TK,adolescent,LK,R2,-5.1847014,119.4408542
Monday,Morning,perintis kemerdekaan,biringkanaya,TK,adult,PR,R2,-5.0876472,119.5188217
Friday,Morning,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R2,-5.1257155,119.5040112
Friday,Afternoon,perintis kemerdekaan,biringkanaya,TL,NOV,NOV,R4,-5.0876472,119.5188217
Wednesday,Morning,perintis kemerdekaan,tamalanrea,TK,adult,LK,R2,-5.1257155,119.5040112
Saturday,Evening,merak,mariso,TL,NOV,LK,R2,-5.1596027,119.4103863
Sunday,Morning,andi mappaodang,tamalate,TL,NOV,NOV,R4,-5.1732205,119.4158686
Saturday,Morning,letjen hertasning,rappocini,TL,NOV,LK,R2,-5.1615805,119.4360696
Saturday,Night,veteran selatan,makassar,TK,adolescent,LK,R2,-5.1673416,119.4198624
Friday,Evening,urip sumuharjo,panakkukang,TM,adolescent,LK,R2,-5.1348243,119.4316818
Thursday,Afternoon,perintis kemerdekaan,tamalanrea,TK,adolescent,LK,R6,-5.1257155,119.5040112
Wednesday,Afternoon,andi mappanyukki,mariso,TL,NOV,LK,R2,-5.1521162,119.4147322
Saturday,Evening,sehati,panakkukang,TM,adolescent,NOV,R2,-5.1413064,119.4369767
Thursday,Morning,batu tambung,biringkanaya,TM,adolescent,LK,R2,-5.0894928,119.5200558
Saturday,Morning,insinyur sutami,biringkanaya,TK,adult,LK,R4,-5.0680439,119.524519
Saturday,Evening,kakatua,mariso,TK,adult,LK,R2,-5.1611828,119.412518
Monday,Morning,tamalanrea raya,tamalanrea,TK,adult,NOV,R2,-5.1377395,119.5159278
Monday,Afternoon,pajaiang,biringkanaya,TL,NOV,LK,R2,-5.1072138,119.5214542
Friday,Evening,jenderal sudirman,ujung pandang,TK,adolescent,NOV,R4,-5.1410352,119.4146664
Tuesday,Afternoon,paccerakkang,biringkanaya,TM,adolescent,PR,R2,-5.1130349,119.5128407
Sunday,Evening,tamangapa raya,manggala,TL,NOV,LK,R2,-5.1767373,119.4843844
Tuesday,Evening,perintis kemerdekaan,tamalanrea,TM,adolescent,LK,R2,-5.1257155,119.5040112
Monday,Night,tamalate i,rappocini,TK,adult,LK,R2,-5.1675882,119.4479146
Wednesday,Afternoon,borong raya,manggala,TK,adolescent,LK,R4,-5.1646341,119.4717009
Wednesday,Evening,andi mappaodang,tamalate,TK,adult,LK,R4,-5.1732205,119.4158686
Tuesday,Afternoon,andalas,bontoala,TL,NOV,NOV,R4,-5.1268592,119.4185753
Wednesday,Afternoon,hartaco indah,tamalate,TL,NOV,LK,R2,-5.1845462,119.4166003
Thursday,Morning,boulevard,panakkukang,TK,adolescent,LK,R2,-5.1560473,119.4419658
Thursday,Afternoon,andi pangerang pettarani,rappocini,TM,adolescent,LK,R2,-5.1565899,119.4369069
Wednesday,Morning,gunung latimojong,makassar,TL,NOV,LK,R2,-5.1405404,119.4208275
Friday,Afternoon,perintis kemerdekaan,biringkanaya,TK,adolescent,LK,R2,-5.0876472,119.5188217
Thursday,Afternoon,perintis kemerdekaan,tamalanrea,TL,NOV,LK,R2,-5.1257155,119.5040112
Saturday,Afternoon,perintis kemerdekaan,tamalanrea,TK,adult,NOV,R2,-5.1257155,119.5040112
Sunday,Afternoon,profesor abdurrahman basalamah,panakkukang,TK,adult,LK,R2,-5.1458615,119.4485812
Monday,Night,abdullah daeng sirua,panakkukang,TL,NOV,LK,R2,-5.1513443,119.4494392
Monday,Afternoon,rappocini raya,rappocini,TK,adult,NOV,R4,-5.1525914,119.4258648
Sunday,Night,urip sumuharjo,panakkukang,TK,adolescent,LK,R4,-5.1348243,119.4316818
Saturday,Afternoon,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R2,-5.1257155,119.5040112
Sunday,Night,urip sumuharjo,panakkukang,TK,adolescent,LK,R4,-5.1348243,119.4316818
Friday,Morning,sultan hasanuddin,ujung pandang,TK,adult,NOV,R2,-5.1446687,119.4129742
Sunday,Afternoon,urip sumuharjo,makassar,TM,adult,LK,R2,-5.1349388,119.4320188
Sunday,Morning,perintis kemerdekaan,biringkanaya,TK,adult,PR,R2,-5.0876472,119.5188217
Saturday,Afternoon,malengkeri,tamalate,TK,adolescent,PR,R4,-5.1875239,119.4339559
Sunday,Morning,haji bau,ujung pandang,TK,adolescent,NOV,R2,-5.1486476,119.4096809
Thursday,Morning,gunung agung,tamalate,TL,NOV,NOV,R4,-5.1838049,119.3994507
Sunday,Morning,andi pangerang pettarani,panakkukang,LL,adult,LK,R4,-5.1521953,119.4374749
Friday,Evening,aroepala,rappocini,TK,adult,NOV,R2,-5.1748451,119.4557027
Tuesday,Evening,perintis kemerdekaan,biringkanaya,TM,adolescent,NOV,R2,-5.0876472,119.5188217
Tuesday,Afternoon,kumala,tamalate,TK,adolescent,NOV,R2,-5.1751691,119.4167077
Sunday,Morning,daeng regge,tallo,TL,NOV,NOV,R4,-5.1242125,119.4410212
Tuesday,Afternoon,andi pangerang pettarani,panakkukang,TK,adult,LK,R2,-5.1521953,119.4374749
Wednesday,Morning,metro tanjung bunga,mariso,TK,adult,LK,R2,-5.1544437,119.4041691
Thursday,Morning,faisal,rappocini,TK,adult,LK,R4,-5.1628914,119.4292297
Friday,Night,sultan alauddin,rappocini,TL,NOV,LK,R2,-5.1847014,119.4408542
Wednesday,Afternoon,borong raya,manggala,TL,NOV,NOV,R4,-5.1646341,119.4717009
Friday,Evening,kapasa raya,biringkanaya,TK,adult,PR,R2,-5.109131,119.5009769
Saturday,Evening,bandang,bontoala,TK,adolescent,LK,R2,-5.1329092,119.4213666
Saturday,Morning,urip sumuharjo,panakkukang,TK,adolescent,LK,R2,-5.1348243,119.4316818
Friday,Evening,minasa upa,rappocini,TK,adult,LK,R4,-5.183593,119.4585157
Sunday,Morning,tupai,mamajang,TK,adult,LK,R2,-5.1604904,119.4202026
Sunday,Morning,perintis kemerdekaan,tamalanrea,TK,adolescent,NOV,R2,-5.1257155,119.5040112
Friday,Afternoon,metro tanjung bunga,tamalate,TK,adult,LK,R2,-5.1661576,119.3917443
Sunday,Afternoon,perintis kemerdekaan,biringkanaya,TK,adult,PR,R2,-5.0876472,119.5188217
Sunday,Night,veteran selatan,mamajang,TK,adult,PR,R4,-5.1671547,119.419923
Sunday,Morning,perintis kemerdekaan,tamalanrea,TL,NOV,PR,R2,-5.1257155,119.5040112
Sunday,Morning,perintis kemerdekaan,tamalanrea,TK,adult,LK,R2,-5.1257155,119.5040112
Tuesday,Morning,pajukukang,tamalate,TL,NOV,NOV,R2,-5.2122412,119.3872214
Sunday,Evening,cendrawasih,mariso,OC,adult,LK,R2,-5.1563543,119.412237
Tuesday,Afternoon,nipa nipa 1,manggala,TK,adult,PR,R2,-5.1663769,119.4931439
Wednesday,Afternoon,insinyur sutami,biringkanaya,OC,adult,LK,R3,-5.0680439,119.524519
Monday,Evening,ade irma nasution,tallo,TK,adolescent,LK,R2,-5.1214728,119.4361603
Saturday,Afternoon,kapasa raya,biringkanaya,TK,adolescent,NOV,R2,-5.109131,119.5009769
Thursday,Afternoon,gunung latimojong,makassar,TL,NOV,NOV,R2,-5.1405404,119.4208275
Wednesday,Evening,tamalanrea raya,tamalanrea,TK,adolescent,NOV,R2,-5.1377395,119.5159278
Thursday,Evening,sawerigading,ujung pandang,TK,adult,LK,R4,-5.1408703,119.4127661
Saturday,Night,gunung latimojong,bontoala,TK,adult,LK,R2,-5.1405404,119.4208275
Saturday,Morning,sultan abdullah,tallo,TK,child,PR,R2,-5.1037126,119.4396863
Saturday,Afternoon,tamangapa raya 3,manggala,TM,adolescent,lk,R2,-5.1767373,119.4843844
Saturday,Evening,yosef latumahira losari,ujung pandang,TK,adult,LK,R4,-5.1462216,119.4118146
Saturday,Morning,pengayoman,panakkukang,TK,adult,LK,R2,-5.1585975,119.4418718
Friday,Evening,kesempatan,tallo,TL,NOV,LK,R2,-5.1146431,119.4268661
Friday,Afternoon,kapasa raya,tamalanrea,TM,adolescent,NOV,R2,-5.0890215,119.4820631
Friday,Afternoon,andi tadde,tallo,TL,NOV,LK,R2,-5.1276054,119.4301568
Saturday,Morning,batara bira,biringkanaya,TK,adult,LK,R4,-5.0884975,119.5063692
Saturday,Morning,andi djemma,mamajang,TL,NOV,LK,R2,-5.1631545,119.422398
Monday,Morning,lamadukelleng,ujung pandang,TM,adult,LK,R2,-5.1414467,119.4107642
Tuesday,Afternoon,insinyur sutami,biringkanaya,OC,adolescent,PR,R2,-5.0680439,119.524519
Sunday,Night,urip sumuharjo,makassar,OC,child,LK,R2,-5.1349388,119.4320188
Wednesday,Night,perintis kemerdekaan,biringkanaya,TK,adult,PR,R2,-5.0876472,119.5188217
Monday,Evening,sultan alauddin,rappocini,TL,NOV,LK,R2,-5.1847014,119.4408542
Tuesday,Morning,perintis kemerdekaan,biringkanaya,TL,NOV,LK,R2,-5.0876472,119.5188217
Wednesday,Night,berua raya,biringkanaya,TK,adolescent,LK,R2,-5.1158621,119.5232925
Wednesday,Morning,urip sumuharjo,panakkukang,TK,adult,LK,R4,-5.1348243,119.4316818
Tuesday,Morning,penghibur,ujung pandang,OC,adult,LK,R2,-5.147339,119.4090271
Wednesday,Afternoon,gunung merapi,ujung pandang,TM,adult,NOV,R2,-5.1735643,119.394401
Wednesday,Morning,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R4,-5.1257155,119.5040112
Sunday,Morning,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R4,-5.1257155,119.5040112
Tuesday,Morning,letjen hertasning,rappocini,OC,adult,LK,R2,-5.1615805,119.4360696
Thursday,Morning,daeng tata lama,tamalate,TL,NOV,LK,R2,-5.1894221,119.4408194
Saturday,Night,insinyur sutami,tamalanrea,TK,adult,LK,R2,-5.0811953,119.5000284
Friday,Evening,urip sumuharjo,panakkukang,TM,adolescent,PR,R4,-5.1348243,119.4316818
Saturday,Morning,veteran selatan,makassar,T,adolescent,LK,R2,-5.1673416,119.4198624
Friday,Night,amd,manggala,TL,NOV,NOV,R4,-5.1629468,119.4972781
Saturday,Night,pajukukang,tamalate,T,child,NOV,R2,-5.2122412,119.3872214
Sunday,Afternoon,jenderal sudirman,ujung pandang,TK,adolescent,LK,R2,-5.1410352,119.4146664
Sunday,Afternoon,insinyur sutami,tamalanrea,TL,NOV,NOV,R6,-5.0811953,119.5000284
Saturday,Afternoon,kapasa raya,tamalanrea,TK,adult,LK,R2,-5.0890215,119.4820631
Sunday,Afternoon,goa ria,biringkanaya,TK,adult,LK,R3,-5.0810812,119.5253813
Friday,Evening,urip sumuharjo,panakkukang,TK,adolescent,LK,R4,-5.1348243,119.4316818
Monday,Morning,kartini,ujung pandang,TK,adolescent,PR,R4,-5.1360991,119.4118141
Friday,Night,haji bau,mariso,TK,adolescent,PR,R2,-5.1486476,119.4096809
Saturday,Evening,sunu,bontoala,TL,NOV,LK,R2,-5.13207,119.427103
Monday,Afternoon,sahabat raya,tamalanrea,TL,NOV,NOV,R4,-5.1264507,119.4884722
Sunday,Morning,tamalanrea raya,tamalanrea,TL,NOV,NOV,R4,-5.1377395,119.5159278
Monday,Morning,karunrung,ujung pandang,TK,adolescent,LK,R2,-5.1448851,119.4127054
Monday,Morning,tamalate i,rappocini,TL,NOV,LK,R2,-5.1675882,119.4479146
Monday,Evening,karunrung,ujung pandang,TK,adult,LK,R2,-5.1448851,119.4127054
Tuesday,Night,sam ratulangi,mamajang,TK,adult,NOV,R2,-5.1610298,119.4173875
Tuesday,Afternoon,jenderal sudirman,ujung pandang,TL,NOV,NOV,R4,-5.1410352,119.4146664
Monday,Night,malengkeri,tamalate,TK,adolescent,LK,R2,-5.1875239,119.4339559
Sunday,Evening,urip sumuharjo,panakkukang,TL,NOV,PR,R2,-5.1348243,119.4316818
Tuesday,Morning,perintis kemerdekaan,tamalanrea,TK,adolescent,NOV,R4,-5.1257155,119.5040112
Sunday,Night,andi mappaodang,tamalate,TK,adult,LK,R2,-5.1732205,119.4158686
Wednesday,Night,berua raya,biringkanaya,TK,adolescent,LK,R2,-5.1158621,119.5232925
Tuesday,Afternoon,profesor abdurrahman basalamah,panakkukang,TK,child,LK,R2,-5.1458615,119.4485812
Wednesday,Morning,galangan kapal,tallo,TK,adult,LK,R2,-5.112275,119.4309818
Wednesday,Afternoon,perintis kemerdekaan,tamalanrea,TM,adolescent,LK,R2,-5.1257155,119.5040112
Friday,Afternoon,andi tonro,tamalate,TM,adolescent,LK,R2,-5.1725621,119.4203633
Wednesday,Afternoon,dangko,tamalate,TL,NOV,LK,R2,-5.1811574,119.4128553
Tuesday,Night,rajawali,mariso,TL,NOV,NOV,R4,-5.1538312,119.4108745
Thursday,Afternoon,urip sumuharjo,panakkukang,TL,NOV,NOV,R4,-5.1348243,119.4316818
Wednesday,Night,manuruki raya,tamalate,TK,adolescent,NOV,R2,-5.1764806,119.4291269
Tuesday,Morning,tala' salapang,rappocini,TK,adolescent,LK,R2,-5.1812667,119.4408309
Wednesday,Afternoon,letjen hertasning,panakkukang,TK,adolescent,LK,R2,-5.1624971,119.4427223
Saturday,Afternoon,urip sumuharjo,panakkukang,TK,adult,LK,R4,-5.1348243,119.4316818
Sunday,Night,gunung latimojong,bontoala,TK,adult,NOV,R4,-5.1405404,119.4208275
Sunday,Night,andi tonro,tamalate,TK,adolescent,LK,R2,-5.1725621,119.4203633
Saturday,Morning,urip sumuharjo,panakkukang,TL,NOV,NOV,R2,-5.1348243,119.4316818
Friday,Afternoon,perintis kemerdekaan,biringkanaya,TM,adolescent,PR,R2,-5.0876472,119.5188217
Saturday,Afternoon,galangan kapal,tallo,OC,adolescent,LK,R2,-5.112275,119.4309818
Saturday,Morning,monumen emmy saelan,ujung pandang,TK,adolescent,LK,R2,-5.1780744,119.4389103
Saturday,Morning,annuang,makassar,TL,NOV,LK,R2,-5.1540478,119.4230574
